reviewId,userName,content,score
gp:AOqpTOEmX7hbv9Fg9f-weEvjttkPEWWcZVPjOeJHSp-VqdAQmdYB0lyORg9MNQ_T8DWlF2awqqWE7AiRt_BUzig,Laura Burks,"It was useful for alerts and gov messages. But it over road my do not 
disturb 3 times last night to tell me about a tropical storm which I had 
already acknowledged. Jerk. Woke me up 3 times with the same message. So 
uninstalled it",1
gp:AOqpTOHiazhslFV4Yj1Ncn95Gh-hrDjmdqIFCOcyszQZ28vkUh_eGgQmisiPZ6zrPjk6hgeO3rGHVS522V8s7fA,Jim Rowe,"This is a very basic app, but highly reliable for alerting users to various 
weather hazards that affect your area. Input your phone number and email 
address and this service will alert you, day or night, for any Watch or 
Warning from the Nat'l Weather Svc, and alerts from local Emergency 
Management Agency.",4
gp:AOqpTOH6eKnRu8WD3gt8DaJagMit2_fr6n-JDayK0UhK9vom1etN5nmX0JiVLyRT8WcldrNsgbtngCCWgl4jrpU,Dustin Boyd,Didn't even have an alert for the Hawaii volcano eruption,1
gp:AOqpTOGhXM1KfCasBfFQvpzbVtQdgkRNJ4b2iDUYjEQpAXrDbCYRPDbnsRshAoysWctJL70PdGyNkaZPBFAZLdw,A Google user,Today we had to separate tornado warnings in this app never alerted.,1
gp:AOqpTOFIKmS-ToxW7kQJIBbDvVWzppM4-a_vLBEWMcZlNcTV_MWvDu5QsI61_V-UgOXCpDs27n_bdvyT3sP4smI,Suzanne Christofferson,Signed up with the app to get community updates. I get the updates but there is no way to sign back in and adjust settings.,2
gp:AOqpTOFybQwm8XwOSC6mOzvHnDvEljhxeSzkUI3X2YIBoBzUk1YD_H56HqlUwbcYuLw2l0eC_Au0d3BGkO5SpJI,Ian Erickson,"There is no directions on How to use this app. It shows where there are emergencies all over the US but will only alert you to a situation via your phone's location. There is no option, as far as I can tell, to sign up to log in or set your home address. Better off just watching the news.",1
gp:AOqpTOEGLbz_mzvppRc5MHnZ_t797YnRaEslvfdn2s5Wmej4sG6TaULy0zk-ulCnShBKM_i-AZ1p5fL9CCW-yds,A Google user,"No directions on how to use app. Unable to sign into app, when I already have account created. No notifications from app when I enter my address, when there are weather warnings in my area.",1
gp:AOqpTOHVootM_i-_Ab3bNuWepE3hc__Jk2B1rOS-Z0_YDDJ3fNhhmhlTMqV0pWePWkyTcUVRf5-momSXCEmcMR8,June Etaira,Very usefull apps in Northern Va,4
gp:AOqpTOF-rMb3C48oQ9lSuAIAIzZ_s3dxifHp5nveUBkMGTmrIc3sYZW_CkDyKsGlfasJ5pM8D7hT_OsNck6PIsM,Tracy Wyttenberg,Did not tell me about my area when we had all the fires,2
gp:AOqpTOFkakoCfoDRxSqnwcprSJGTDTSYhk-z7o0BWvVEuJGSzCJpRevgaRhwkXq-YhxdVxANqDAACTNauRPC39k,betty spider,"This is a great way to get messages from my employer, especially when cellular reception is bad since this can use wifi for the push notification. I also like that you can get notifications from public safety organizations, even if you haven't signed up for their alerts. I like the enhanced messaging features, much more robust than a simple text message.",5
gp:AOqpTOGyGe_ymSI0CYlijQ2EsFCV0rWB2kgBiCqd3zNC8LsLGclCc64SZjnyAvxIWAXQ0OLYbsOhv6cfGvz3baw,Spandan Ghose Chowdhury,Only thing this app does is to drain battery! Please buy a power bank before installing it.,1
gp:AOqpTOHWdVxqfC8X-QzLnetLKa9ND043hoCklSX5UeIhP2FXqmy3W4MRc4Omlb31MzwDoDL0KrJfUrcqLS-RVho,Tracy S,"Did not like this. I want area emergencies, traffic alerts, weather conditions and school closings sent to my texts, not my email..",1
gp:AOqpTOHYEpDzizVccPL08e0lP1v-lMnINOFf7exdSLwIGkpjKqwGEkXAQ5JTsc9Kqgjv2X4eE3uDUTAewOAbOKI,Jen Borgman,Awful app would not allow me to finish set up. Giving me info on Cali. I'm a Michigan  person.,1
gp:AOqpTOHpVLmdzWPMstXhTr9VJhbwqqv6dAHol9YQJBDvbxZDMp_wZpp_VUQgvINy8qVeI2hp5GY3v7Hy_l3unp4,Monique Leung,Keeps closing app,1
gp:AOqpTOFqx-OizBPrLM3YMqCbs6m6MSxVFjnheIm5CIEMpo8yQMPtfiMUfCBfrByH6r7krxZXBMgwtL8QNb1e_sU,Matthew Galgoci,The app crashes upon loading messages and I do not get expected push notifications as well.,1
gp:AOqpTOHnL11f8r7iw28fY6PItONRSdjfnNXdY1a8g7k0OwltTja2uO1xQ4Zz6tbHDhqSKstKhtNDqebWrvegzwo,supersport2778,Doesnt show anything and this is San Francisco. Uninstalling,1
gp:AOqpTOHiD4m9D1DL86hjs3r5nvNvxTdNtwkGFzk66oox-PWOOzY0i0_c8o7EHxMgwoO-jI8R2v0olgOzwc0H4RE,Bob Houle,"Not able to edit anything on app. Emails to Everbridge and Vermont DPS. No solution given. Deleted account, but email from Everbridge says it's active. No customer support for an emergency notification service.",1
gp:AOqpTOGFq2VaTPPKXsKcYZib_YdlLKZLXRsGCaQqMMbDQCGwx9qvJt5YifJvVh6ZIzh-BX_s1EjIR5XIQiCSMEg,Garry Watson,Waste of time. This does nothing.,2
gp:AOqpTOHwwZRZfPqR5x4FmJVxVmFkOp5c199CqgCDdzLf1m8Xk1U2XyMcZXz4KVZtMQbfY4GONM6ecKHXj5DaISs,MOHIT GUPTA,Why EY is making mandatory to install this app... this really suck . It consumes hell lot of memory and battery . My phone is hanging after I have installed this application .. the size is 50 MB . I don't have space for this thing ..make it reduce the size.,1
gp:AOqpTOG-8-a3Q5Gw1V8QH606YfRe_Rp0_VuxP3_oBz-bBrt3mzLSn52fIid6ESZ_aEN8VWfG2KqQcCYhb7ECmsY,Kami Dimmick,"Can't find where you can get into ""NEW USER"" or ""NEW LOGIN""",2
gp:AOqpTOFspzglWgZSiQ8qCNi5P9WbcAx3XfP0qCTn-yAxILm_uM8QU0N1WtV9MhDnDtwc9LwKsZ6Tn6Wey0O28RM,I DM,Difficult to install and then kept crashing. Unusable.,1
gp:AOqpTOGLLdZZU2NtnkbX2CzK5w4HsumiesVDH8DIbtVnzCwaio3g-4jUzQZrg1-GXzPSZ6jx8iqHeGrTrnBq2UY,Eric Parashar,"This app only open and crashes, unless your looking for an app which only function is crashing, this is not for you",1
gp:AOqpTOGqF6bm_XfgOKErQ_i3DLlGEoKERwJg9G8HtsiCnJtp9NWt66MhLFBCHZXMpJeW3Sy-Se0We-AIhVQmm4I,Jonathan Gereige,"Always crashing, can't even register.  And it's supposed to be for emergencies, terrible.",1
gp:AOqpTOECIItMLs6P1aInHkIZTcc0rAod_Sr3Idfy-Tm5q87vKK9dzgejdyjz0Epbv6yfpIWhqSLlPillKXPWba4,Adrian Martinez,No alert was sent to me map is terrible way off.,1
gp:AOqpTOHaWOmc4XlnHmnqYan_t5ZSGzzPrXHVWomTg5_mXt4rc1p9X7rxYt1eepHyRb7FMFso-EnJHFw8-7XJLco,A Google user,Alert texts,5
gp:AOqpTOF0Ojn-Vw-0xVvyMQOSwcfcXjmXvsCaui38YEQS4dF-NK98SDlAAnhT6khsuJST_a1S9h3aFfUzfpxMqZI,A Google user,doesn't work as advertised. not sure why my employer selected it. total garbage,1
gp:AOqpTOG9hnLsjGR4Qig1bjNnnt3mMD8khI-k4cROarjgHXhIpLp-r6dEJr2O6U56SxmYw6qYARDQ5ekWt8f2N7w,Gloria None,We just had a crisis and I never got alerts,1
gp:AOqpTOFQKYiXbB3_zsLDZ2SpOtq1JlpW8To8ZpmHBtCIZIypgI2B3nmX1X5iba6MvPbnyOFtaTaNnWPIgR0xM_A,alex kasanda,Terrific,5
gp:AOqpTOGoYESWbZ6ZsoYL_MTyYZMtISCkaM6Z6cmeTurd48FMvIMLwKMXoh7jMXggx-9GefQh29guT2wooKDxlxA,Joshua Graham Messer,So much to see! More and MORE each successive day! Yay YOU!,5
gp:AOqpTOGhgfp8zYU_J8qVcianHL_O32nomT1JMCE1L4YiPACNHTM5xt6BkZZWqsmnWCB35Z4r0SXoEKduTH-PnvU,Lisa L,Doesn't work. Does nothing,1
gp:AOqpTOHNdImIKoaNT4xSQ2UbjHwRVF6wVC9BiHFsDYA0Vxhbm3ZplqG5_gQ9E2LVNgl1Na-BF2sWhFF9nDSe9F0,HB W,"This app is garbage. Downloaded it too keep me updated on myself local Emergency Management services during the hurricane. No updates, no advisories. Total waste of time",1
gp:AOqpTOFLdYtZzMk8nHN7RzNAss_zLRNsqZj1GY5SEyxVNT3V3bBbkf8LJo4Gc3O-kJIddbGlgglzId5rLQVfZ7U,Peggy Ann Meltzer Homs,Could not log in..........,1
gp:AOqpTOHt0iximlTgEZOVQLuSZhz576p4mcPvffGAdLtI7ulfotdNnHk0OHgi26lwquvCsYEX_yZo8s_5XWsYxvU,Leslye Nelson,My 25 year old development is not on the map so it is useless. Update your maps!,1
gp:AOqpTOG_MAao0hcyYXiAi1EFMbTcN8JzyWey2g7FTX3LQxXZ16NZfhA2ucJopzX-x58DlXP4mINkHYLm8DaoA8o,Maria Ruiz,Great,5
gp:AOqpTOGvAg_B4rjJCkFHCrf8VFNT7AjXM25WQmdRgbceG5RMCxuM8D0XbytWOhfq1cl5F9nMR6E8Plopm3Tnawk,Araceli Hernandez-Cruz,I think it will help me,5
gp:AOqpTOH3_mzgb6lr19mM3LkgQTkHTeZY61BZRGeMlmjGS_9O3rxJaFYSz0W844jh7em7_1IozqgeWr_JlSf0_7U,Dayna P,App is not doing anything,1
gp:AOqpTOEVKBRzUaxm4HoH_IbK-_GNgjsaAD1pwmXcWDMiH9GYpMozt3e2xAFo-3m58YxMRaYFDF9ZKkhngxlUarQ,A Google user,It would be nice to be able to group delete messages received. Apart from that the app does what I would expect.  Update  Would also be nice to have a widget for the SOS and Check- in functionality.,3
gp:AOqpTOFeYj9LUGO1-HbEq1zCLn5170vb9bIC7KzklivIdy4QnvJ-oS4fJNUVvK9DS-ISistMVsfprsh-lS85vIg,A Google user,"Stupid thing installed, asked for my address and just sat there.",1
gp:AOqpTOHY96-GGSjemW_tyyl42oYDF1RCTxzSVxIxSm6PtMShfYcbB_OBZYqnDikOm68ijGT_wd6noOlD-PYhBDo,Elizabeth,There is no way to delete multiple messages. It won't let me swipe to delete which means I have to press hold then delete each message... I have hundreds of messages that need to be deleted.,1
gp:AOqpTOGBvbzAdopAGfk05SYasVTI7JxzksTMyv6enRYbejbM0lB-OgL3zDjsZaiDI7m7i11PiobBssz9gjWGtms,Ray Parker,"Update 2017Jul21: After 10 days without a working app, a call to their front office support reveals that the current versions of this app will no longer run on Android v4.4 (Kit Kat). It would have been nice if they had responded to my prior notices, or simply put a message in the app indicating this. Very, very stupid people behind this company's IT infrastructure. My county, who pays for this, will be informed.",1
gp:AOqpTOHXzHpcB97xeQtHCyIIAAn156_sYz-UrbvcpIMiWiHqg8ARDgGd5bbNU-zTlMa2cJ_tb0K-arXEZtAueVQ,Darryl Middleton,N/A,5
gp:AOqpTOFCPtKQ9KK11YruGf1c4I3Bwo2fiOqp6p0bmBoVwdaZ1OqUNbmCeFL9LmshEz9si01h04kSvzj8MnCFLzg,Mary Kennedy,"This could be a really useful app if they can make a couple of weeks in it.  First change the name. This is not an app to help you manage your contacts.  Instead it sends you emergency alerts, like ""Tornado coming in from the south,""  or ""fire over on elm street.""  Lots of people could benefit from this if they understood what it does.    But the second improvement it needs is to offer a method for turning it off or adjusting the settings for things you personally need to know.  I really don't need to know about every traffic tie-up in the entire city, especially when I am spending the day at home. Plus  this is designed to override all muting options and all do not disturb options. This could be needed for a tornado warning but I get  4 or 5 alerts every day and so far none have been relevant to me.",3
gp:AOqpTOGQXa0PoHtQyHn4n0WvN4TlxkOU5sFP85zXVrVUX4NJeJlUBPx99pmXZpYIOc27QhnvGDfc9GypBMjMnq8,Shelley Hendricks,Crashes almost every time I use it. Its only value is that it beeps when something happens so I know to go to another source if I actually need info,1
gp:AOqpTOEN_oDbfTVvSutFuNHNkrhS5EbS1jSuoKZasGCyyG8t8bEghpMNhzNwA5XSgCk2jq8nTPkZrOoirNuZzBg,A Google user,Works  great thank-you,5
gp:AOqpTOGuybzynYVk0xGE-hC51JiFpT1oNN7dm94AZkDlfn4VvdduYNHt_MsnaePLQgQSskhCEe81yjClTZzeEeU,Michelle Ivey,This is the worst app ever I deleted my account and uninstalled and it's still sending me text about a storm from Saturday​ 5/27/17. STOP NOW!!!!!,1
gp:AOqpTOGnGmWd9F53U5eUEjmmv8ODFsAZrfE8FayKI465GHF-1cWFHriKM8v9hnOwWhqrwRONMSDU98jBrazSHqY,Axel Foley,This this new program sucks. I miss Nixle however I can't log into that anymore. I haven't gotten a single notice since installing this.,1
gp:AOqpTOGfTtPE4TULpzh7MecvF1vFtNEY-cVQ5jJ4r9fr5KJqUdLkX9BEBjmg2Yb4pJuVRQqIy35tZggm7Rw__jo,R P,Would love to be able to add my own alert sound. Default is to general. The others are NOT what I'm looking for.,3
gp:AOqpTOGbx0jEIP7_rKWP6cq1IPFO9NyAY7mxlBfvaD11MkWC8b4QrK6VPcgIZ82YMFen8vRYhhyOcfoE4677c8o,Atul Mandal,"Good for nothing, don't know why they give link to corporate employees when their product do not works.",1
gp:AOqpTOHpRaKu5pQpE0r_gwy85nZTQ0pzTtsAgwpCg0QiFIgpL6yRiSr6FA7Iz2VqxMWZSQTy0QAVJ2vUl73f40Q,Corey Baker,Amazing application.,5
gp:AOqpTOGEFAgpiKTD4fcovHsVRHLE9Z-Lx_GbWO-5uulZl5wJQ_kRUhzN_0jmSDTtvJGjCeP9pj13bQ6T_eONrz8,Eathen Yoon,This is good enough,5
gp:AOqpTOGbpLD8hu4tOD2z8BR7qOeWrZ5hCDzGJ4h4QjXu0AK5vCdrx5pxSd2Z6nB5ryLciKXscQLDl3373p-FE-g,jesus crespo,Great intrument for know was going on.,5
gp:AOqpTOHxd7jjna0yA5WKrN2x4jH_UfPHGXdWiH0PR7uFUbcPMVNm3xYJSh-4Na2DNLNWLpCdTP9Oe00VaUCIyxQ,J S,Cannot log in using existing account info even after password reset,2
gp:AOqpTOEHE821jrneiEZcdlkMP84m-yGxk6rN6RjmirkpYdEQz_7aTKmACuJJijxlNkOk5ZiS8hOAWiIL2dx9lz4,Spencer Carreras,The new safety map kicks a**! Very nice design. Allows sender to attach docs to the message which helps for natural disasters to receive evac route maps. Very cool!,5
gp:AOqpTOEwyrj6LiEfTHRwtiwJ5LHFWdW7JJ3pGcJ9Ij_d_lQ3QmgC9mw8ZCeKEl1FiBPAAlnKa59qGmo41bMH4yI,David Baker,Solid app.  Snow emergencies alerts prevent you from being towed!,5
gp:AOqpTOGp6Q6cGK003tiAyKMq_FEfufRgsbchzR9EayqXhmHrPEnSq39Ou8GF7H8HwinqYnfF6zvlojIqG05vGcs,Yang Emy,This is a great app,5
gp:AOqpTOHtgiMmqvzHK5R-88gR7g8YPd3zPGjw1M5lMqcfqbevRh05twscHhdKDsqEU1jPUebc1DjGKoafij7wz1I,Anny Zhang,Great app,5
gp:AOqpTOH1BPsu8y8W0NoOqZF3wNsqmapcdb2udKdVjZROwZKMWgQ0m0ICvVra47hoiR2VHMjBW71AB9udC8Newa0,Broz n K,"It is a notification service.  We had to create account before downloading application.  We shall see what happens, we will update review in near future.  Currently I can not log into account....  So let am dead in water to even use service and/or account.",3
gp:AOqpTOHFoMOPOhy_YnfdJC7uB1dJIGH5mjQiuM40g9Y2_QGKAA-9pAmuCE667OAATWjYj_8wO1SebRyIdU-3uSQ,John Dias,I can't even create an account! How am I supposed to log in?,1
gp:AOqpTOEp_wLjHsL0Nj-IHyJKoLJbdrJabm25Nry4EWwjQbXA97Sv-0OGWoXVFZ3LagFxVq92z7zHvFzKpK_VA6Y,Richard S,Failed to notify during corporate call tree test. Notifications enabled but never generated,1
gp:AOqpTOFDmkCAers_ezynLNgS-mEdM6jrEEXG91f7DpER7124gkSxbxtb9Z3kZLADcu-EHLPvvEosC8Al7rzwOoY,Sridhar Ramaswamy,Works sporadically,1
gp:AOqpTOEtLxk5FzxAjNPt1jrjUdVUiVUi9d_oEXIilKtBEpEnpJO2uTkuP1tSOR9M6buY16rKB_a8K-iG8L44oXs,mike brooks,Does what it says,5
gp:AOqpTOHBo-6vN25SPgwHVM3DlXRYu5dGCzE6w0dT7TJyNVI6_76Cbs-hM9Cj2rgHcI-rquj7qfSGF7zZLlqKjnU,Meg Carman,Didnt work,1
gp:AOqpTOHlHYqQGxqbVYPIhdmw19TwFTjeMU9F3bJCMYl6TfwId6Ox8L8nOlBkTcAeKSukVOEFixlvunjOTn9CxUg,A Google user,UCLA started using this for emergency notifications. After typing in my username and password I get a screen that says invalid account. My account is definitely valid.,1
gp:AOqpTOG-jJXUPQfZq9-seqE_AvWcMhIVNbGVILsUwHsPv7mRiGmoF_J4rJknmt9JtMCql4mvB7x1B1ZXfnXTRMQ,Bill Steinhouser,"Doesn't do a thing.  Installed it over a week ago and it's alerted me to nothing.  I forgot what it was when I looked at the icons on my phone earlier today.  Maybe the ""bridge"" collapsed.      (Verizon LG V10 running Marshmallow)",1
gp:AOqpTOGlp5g_AW9CNJg_a42yy4-iHFc6_dhG3otLLK1oTrPDabyDpLzR4lI7FGYPxRjXz7l5_dvJlkU74-4DCUw,A Google user,Unless you are tech savvy there is nothing more frustrating than not able to use an app that is installed,1
gp:AOqpTOEruSRNWLkVTqk-N1t4bw97RMOZKmfwIiR---bx4Dv0Q07ij1msnQGFsBQ2X-scuG-NoQpXFHeVgjRAQrU,Cameron Goold,Have do delete this app as is too much for my internal storage.  If you allow us to put it on the external sd card I'll reinstall it and give it 5 stars.  Great app just can't afford it,1
gp:AOqpTOHhDcf0etctuhKK4NZCo88YdRDsuOGaBniyu-Dz5jgTKv3FgRQHPRsZV8nn7AUobEiQUyQVU81aW4Tb_SI,Theresa Zeigler,Great information,5
gp:AOqpTOEUKp0mysqr1yacRu9HF2JeA6vSosR3tmHdhTcU5Evqu33qynjPGvYQCYNa9pGz9IeivMnbTQGWNfFa8pg,Dan Wagner,In attempting to sign up says password invalid but wont tell why.  Worthless,1
gp:AOqpTOG7jx_u2WH5Qhq2k_EBMfwpYfrmHXTIWI02cIhbko6Sc2RPH03aYytohzRYxJyuDz_2K56IU2FAW7A0D7c,杨雅洁,This app is very useful.,5
gp:AOqpTOEcaJOqqAVchd0Pbp-x2h0HYRepycHN9uYTqY4uqy9YMyDLieZ8w-hTz6Td40uHJbM8Bseh0sntGEqfpJs,Jennifer Walcheski,Terrible right now.  Wouldn't let me enter phone number for text messages.,1
gp:AOqpTOGgJuM6uFnkLGNCT773wrnwVExHNjt1L9OuHaT07uDN95Few38xo7VvH1ueM0HoINsc8EgPbefersCN6pA,Kyle Anderson,Doesn't work,1
gp:AOqpTOF99AG4zlAR_f_M8aUO5zmiRvUiJr_WdoNzzufZDIFNmOZo92lCZ8Qk0-KmpvFAbQJwQUOUL4VPfw3swbc,A Google user,"Good app, but if you get traffic messages, you can get many every day. This app needs a way to mark all as read. Currently you have to touch EVERY message to clear it.",3
gp:AOqpTOHQ-JVhGbIFJgfGhIvBk0xpMH_L1nKyI_2ghKaxdheJrTdrAH3dpBfLxgMn7DvVlkY2stLlzm8zJozjB1s,Yancy Lent,The new Safety features are worth checking out.,5
gp:AOqpTOGaxc2WVirB-UTTq2pMM1DvJvEdDaI3l549WbwQu8V6nIWT4qjrUm4CbBv6rf3mvg-JfA44Xv-mRp8JmR0,Brandon Shelton,"Needs the ability to select and reply to all or multiple alerts simultaneously.  It would also be nice if it would automatically acknowledge cleared alerts, and simply give you a place in the app to view the current state of systems that have recently had alerts triggered.  When you receive 20+ alerts, there is not a way to verify the status of each of the systems, unless you write everything down as you acknowledge them.",2
gp:AOqpTOE55m96oUeXo8q0UsjWM6quNvGI-BTsusUn3_p7xpbKm7bp1NauncTxUSt7BYjR35XZvR36Nyq8W4yq6kc,James J,No link to create new user... useless,1
gp:AOqpTOHdfl0WP62nYSNA3fU5dlPO9brryFNX7xj429o7s7GbiN19Ap8idAX98lF9pS3y6ZnMwUP1tT8ZYJfFkcM,Jim Dack,Hard to register,2
gp:AOqpTOGjT1YvGmVccsZi6SZ67zreAmyaUMMmL1Mdd8BLHzHZr3XHAX_SRb8v5DdTmg9FDCJQ4eJlcok9tCsd2ys,Steve Mills,This app won't  let you sign up.,1
gp:AOqpTOHGEmHANDQoRFZ9ji59nPGPqABS2hrBAbvdIE0qkjZ6B_aIgGBxL4JKPZSkfoBOl3LJtp3dX8BT6TMa6zk,Patrick Chang,"Poor apps, can't login.",1
gp:AOqpTOHGrRIxkm8h3i23UNgd63utD19k5ea0TyZ4F90uz9K8mYi1E_3nHFlLD_97YHsMBJ3rp8Yq-IOzac5cNJE,Muhammad Peer,Doesn't work,1
gp:AOqpTOFdmDx8tMMrtQQZeOD4swRW7dO4ngW12k8JzX7RJ0XeFpovw3UEFyqQ4rLncOAqSU2-Daptgpct5Mkno7Y,Linda Marcinek,Doesn't work. Waste of time.,1
gp:AOqpTOGEmS_WwpQfl0UVotyXh-H3D6m17odbtcHS01Gxb8ikLhAZrTzCpygM07Fl5yNV0Pba38R4u7x81rpCUiI,Kevin Keene,Easy to use and I get push messages once I register.,5
gp:AOqpTOGQVn4_KgPEAvQam9R8hbbzI1QAEXrq_WWXANk18xGhjix-MoLzOvLNbyEHxpioSrE1x28PqVpgAbPfg7k,Anwar Rasheed,Cant sign up for a user name and password after downloading the app to android,1
gp:AOqpTOHkUGeo15M_YbdNdyMP69qbIOrSJxNWUmXA5uJmx1T4h3hRUCnMaOQFCt1orIc9nrQ31fv9_wBgz5sGpmk,A Google user,"Very useful app, but needs ability to mark all as read or select multiple alert at once to mark as read",3
gp:AOqpTOHWUvS86UXPiBbl6K-Gfipx5ChjGJht8pby_LlJIGDDuG0dyleu15RYuzc8bD2xrc9DKVdnDUzQNQUpvPQ,Ron Reddick,Best way to receive priority alerts in a secure environment globally.,5
gp:AOqpTOEJ4ULy3cg_qopvdrOmEgFfhwdELwQe-kgf4Z6sdzNrizUTEFEKdyOocADxeWVZct_r7DLAEUWm01eZZ8E,She Stant,Tried to log in. Tried to uninstall and install again.  Kept getting message that user name and or password were incorrect.  No contact information to allow user to get help.  Wish we had the old text message notification back that actually worked.  Last night all the streets in my neighborhood were filled with emergency vehicles at 3.30 am but we had no way of finding out what was wrong.,1
gp:AOqpTOH2eui-wOXx0di7pd_yWGNcJpFond5alWpE-HXq07INNMkfIKF2lcsxOpdKseJwL_KeFdkNWnOHeHJUGxM,Nancy Babbitt,After registering with the local agency it allowed me to sign in. I think it will be a good app to have.,4
gp:AOqpTOHbljysIaoR4vbYBx5Rqw40RxPHOZPZp9G_zGxDtX8bMvvgWv1RcAWZmXIqeZkZkuEiy-WM7kamHT58VzY,Andrea Thatcher,I can't login as it says my information is invalid regardless how many times I try!,1
gp:AOqpTOHGqzlAG9GnP51SvrJD_KA9zMlZMy7-ohZaWExwfEm_PXR5IibQ73IrbKD-5HIObSWplbtsioHUSiGLcC0,Steve Wendler,"My town is using this service now, and I can log into the web service, and am being text notifications, but this app won't let me login using the same credentials, even though the email messages I've received say the app is supported.",1
gp:AOqpTOGmY_fPBXAhq8ELiNkeOE3WeUW48qDgUIQqe6YrUjj0FRxn84OlODxzl6FwgeIw6sWuSZpB7f4GsfE_9xQ,PATRICK RENSHAW,Did all the registration on the website then it tells me the username and password are not valid. I will not download the app again.,1
gp:AOqpTOGxCtNBN3si_qHCX4bs_BVA7YZo3jJK8Jx6uUu6puwaOBzN8LqSETFe4WMFctEU8AcQAAYJ-M1EaIHx6JA,Lisa Sisk,Said username and password invalid....would not let me into use app,1
gp:AOqpTOEsTxKu2dZRRblmXxFbeqowrqUISq9e0ZddyQSPT8f3PdcrLMbBaJbUSDbKWsnHkhZArnOvKUQGERdEM9c,jennifer mcmanus,Can't sign up won't except any logon info,1
gp:AOqpTOHdT6zDg-9IucvZNkVa__-AZV3Xs7OHNLplbzr2Ri0r7xSVoBUQTgwKYixt1ogajansiKKgn_pBDfligsY,Howard Kraus,Residents of  Santa Barbara CA,4
gp:AOqpTOFyW0nmKEdzVkk-vofNjXHZ8o5Fb5prUH7VQd135xhwnEVb6VL6MIZQajJXqCB1r5L2wBPjM5w_qtNAHbA,T P,Annoying,1
gp:AOqpTOGmfnXpORn7uImAWYOD8AnjBz0cDs3RMhPig_Hzwhk2kqe2cU08_OL15kIwg3neudoEIBCVQiq6x0W1haE,Dr Teri White,"I tried several times to sign up. I kept getting a message that the user name or password was invalid. However I was getting no information about what was wrong with the username and password so that I could make corrections. I tried making several changes, but nothing worked.",1
gp:AOqpTOFrNzL_YdiZeA_FtNSK-yY3x34jRR6d0Hh62UR4ZVfjINVxwGM_B-LMOhKImBoVJaQErpmJT_8EocDCTKs,Estela Z.,It wont let me sighn up or in it tells my pasdword and username is in valid,1
gp:AOqpTOE859uLjufGC7l2AIHKmONPywFMmNSDApfjhSa3qdmaNdtTh1FwYT3fIenoNuuDixjUTDeaWu6TGd7I3H8,jhirlston88,Ughhh,1
gp:AOqpTOHSLIBo8wTi3Z0qiu8M7EYrcv0WcTxfomLXyohZqdPKoBeSHRPOOrXV1ABrScCetllLsP-fgKHCwIiLBX8,Pat Franklin,This site is not used friendly! I can not sign up! I am deleting this app off my phone until it is repaired!,1
gp:AOqpTOFHk04Pn7go3TYnB5i-f2DqwPDxwRsHMYt9aMGWVbfUaF39rfME-bgQ-u3U1CzIOUI3b_BMqDcuHPdzsQE,Bobby Galloway,The contact site would not allow me to sign up. I't kept telling me my username & password word that I was going to use was not valid and of course I was just trying to sign up for the very first time,2
gp:AOqpTOGsPBzPc2wedR_ISNGYuCnog3kMS-HviK9bD3PM1UdTBOHmDX3E7FcUPk06tFyqfYV-0RXPOU-11jBYfIk,Charles Green,"Now that they have changed confirmation dialog, it would be great to provide an ""Unconfirmed"" pulldown selection along with ""Read"", "" Unread "", etc.",5
gp:AOqpTOH1JHyJ0etzMJ3Qnqbsrls-SGevnZuyVYuytjHpZL6f6Vy0EES5VV-c8cnjpU2brOjek2Ennns8KKCRWV4,Gabriel Ntim Agyarko,D.C,4
gp:AOqpTOF8JBoemEHtLDEFz3RlKM6RTdGFw2oV3J82la7Ggd3PS4VEe0Dxp-sotdW7Xo86Nvj1Ep0jVCsIsANEefQ,Bob Hillman,This app can be used so easily and for so many great things!,5
gp:AOqpTOGgViD-BCSKAJzUN_SvVKGFI_sCMQ4sO7--jM7sPAtpm4xdvVPwMHx4hDn7Bxk0GLey4g05pHK8Nm18VII,Brian Turner,So happy to have video conference capability. Really useful for consults.,5
gp:AOqpTOHuTZh8n-KmZCJy9Jm_376AOLiRuD_66yp-SN9t_vFKNmn_X_Yk4AYmVt2sEkSOUpZwTnkQgMmNuobUTkk,Amber Nowell,Buttons only respond to touch if tapped in exactly the right spot (slightly to the right). Slide buttons only work if tapped instead of swiped. Back button needs to be tapped just right to exit submenu. I'm finding myself tapping over and over to get it to respond to a single navigation command. Buggy.,3
gp:AOqpTOEtTebPKCyfWHJyMCSPlzh3MNLE5qmCbuqeU9YhAC40lwlAna5mD1wKULAWwba84zjwZvoZFgRpXWoUgEE,Jeff Kroh,It gets time consuming deleting messages one by one,3
gp:AOqpTOGJy7BGoAaJt6ZhbalMeo4Q-zLZBXuJmI_7ePIhIciYEe9zuGFNn8wXLWronwngHwJC9F3WQRe2MUcfQTc,Angela Bishop,We'll see how it works.,3
gp:AOqpTOEFOU3oiD6iafU6QLkH56j1WUFOLl8v_ynczEXX_cdL2LJDyF720Nr_GVKPd0jAlHmmrNBIfDpm7_Tkydw,Lynn Thomas Browning,Love this App with crime on the rise helps me avoid  areas  that are reported  to my mobile  device,5
gp:AOqpTOECMJac7H0ZBYGCBwkOVWbnR-2w60RqjEZHPZybjuofRPAKiKgYmZsZ1GzneY1jbP87vBTZk0lvVtuUdOg,Leslie Honey,Can't sign up,1
